"","No_ofProducts","GenderID","TransactedProducts","HasFixedDeposit","HasActiveLoans","LoanHistory","ChurnStatus","Total_Deposits","Total_Deposits_per_day","Total_Deposits_per_week","Total_Deposits_per_month","Total_Deposits_per_year","Av_Deposits","No_Trx","WeekdayTrx","EndMonthTrxs","MidMonthTrxs","Transactions_per_day","Transactions_per_week","Transactions_per_month","Transactions_per_year","Total_Withdrawals","Max_Withdrawals","Av_Withdrawals","days_since_last_trx","LastDepositBalance"
"4520","1","M","1","1","NO","No","Not_Churn",196,10.3157894736842,72.2105263157895,309.473684210526,3765.26315789474,39.2,5,5,4,1,0.263157894736842,1.84210526315789,7.89473684210526,96.0526315789474,173,173,34.6,231,0
"4521","1","M","1","1","NO","No","Churn",391,18.6190476190476,130.333333333333,558.571428571429,6795.95238095238,43.4444444444444,9,7,1,8,0.428571428571429,3,12.8571428571429,156.428571428571,390,100,43.3333333333333,736,0
"4522","2","M","2","1","NO","No","Churn",12,1.2,8.4,36,438,2,6,3,3,3,0.6,4.2,18,219,12,4,2,602,0
"4523","1","M","1","1","NO","No","Churn",7,0.368421052631579,2.57894736842105,11.0526315789474,134.473684210526,3.5,2,1,1,1,0.105263157894737,0.736842105263158,3.15789473684211,38.4210526315789,7,7,3.5,738,0
"4524","1","M","1","1","NO","No","Not_Churn",13960.46,18.441822985469,129.092760898283,553.254689564069,6731.26538969617,367.380526315789,38,27,23,15,0.0501981505944518,0.351387054161163,1.50594451783355,18.3223249669749,13840,5000,364.210526315789,0,0
"4525","2","M","2","1","NO","No","Not_Churn",69,1.91666666666667,13.4166666666667,57.5,699.583333333333,4.6,15,12,3,12,0.416666666666667,2.91666666666667,12.5,152.083333333333,69,17,4.6,134,0
"4526","3","M","3","1","No","Yes","Not_Churn",3991.71,5.358,37.506,160.74,1955.67,51.1757692307692,78,59,64,14,0.104697986577181,0.732885906040268,3.14093959731544,38.2147651006711,3765.66,1120,48.2776923076923,0,226.05
"4527","1","M","1","1","NO","No","Churn",200,15.3846153846154,107.692307692308,461.538461538462,5615.38461538462,33.3333333333333,6,6,0,6,0.461538461538462,3.23076923076923,13.8461538461538,168.461538461538,200,120,33.3333333333333,744,0
"4528","2","M","2","1","No","Yes","Not_Churn",84135.16,154.945046040516,1084.61532228361,4648.35138121547,56554.9418047882,1168.54388888889,72,62,13,59,0.132596685082873,0.928176795580111,3.97790055248619,48.3977900552486,84018.12,4816,1166.91833333333,0,0
"4529","2","M","2","1","NO","No","Churn",1200,80,560,2400,29200,200,6,6,0,6,0.4,2.8,12,146,1200,400,200,742,0
"4530","1","M","1","1","NO","No","Churn",77,0.885057471264368,6.19540229885058,26.551724137931,323.045977011494,7.7,10,10,1,9,0.114942528735632,0.804597701149425,3.44827586206897,41.9540229885057,75,44,7.5,670,0
"4531","2","F","2","1","NO","No","Not_Churn",4.25,0.00561426684280053,0.0392998678996037,0.168428005284016,2.04920739762219,0.151785714285714,28,20,25,3,0.0369881109643329,0.25891677675033,1.10964332892999,13.5006605019815,2,2,0.0714285714285714,0,2.25
"4532","1","M","1","1","NO","No","Churn",13,0.325,2.275,9.75,118.625,2.6,5,4,3,2,0.125,0.875,3.75,45.625,12,6,2.4,664,0
"4533","2","M","2","1","NO","No","Churn",1140,228,1596,6840,83220,76,15,12,0,15,3,21,90,1095,1140,350,76,747,0
"4534","1","M","1","1","NO","No","Churn",196.01,2.80014285714286,19.601,84.0042857142857,1022.05214285714,15.0776923076923,13,10,2,11,0.185714285714286,1.3,5.57142857142857,67.7857142857143,196,50,15.0769230769231,686,0
"4535","1","M","1","1","NO","No","Churn",322,322,2254,9660,117530,107.333333333333,3,1,0,3,3,21,90,1095,322,322,107.333333333333,739,0
"4536","2","M","2","1","Yes","Yes","Not_Churn",2907.6,4.40545454545455,30.8381818181818,132.163636363636,1607.99090909091,121.15,24,18,3,21,0.0363636363636364,0.254545454545455,1.09090909090909,13.2727272727273,4011.6,1120,167.15,96,0
"4537","2","M","2","1","NO","No","Not_Churn",265,0.508637236084453,3.56046065259117,15.2591170825336,185.652591170825,16.5625,16,16,15,1,0.0307101727447217,0.214971209213052,0.921305182341651,11.2092130518234,265,75,16.5625,125,0
"4538","2","M","2","1","Yes","Yes","Not_Churn",1100,35.4838709677419,248.387096774194,1064.51612903226,12951.6129032258,220,5,4,0,5,0.161290322580645,1.12903225806452,4.83870967741935,58.8709677419355,2282.5,1100,456.5,130,0
"4539","1","M","1","1","NO","No","Churn",300,300,2100,9000,109500,150,2,2,0,2,2,14,60,730,300,300,150,754,0
"4540","2","M","2","1","Yes","Yes","Not_Churn",166793.7,221.505577689243,1550.5390438247,6645.16733067729,80849.5358565737,998.764670658683,167,129,21,146,0.221779548472776,1.55245683930943,6.65338645418327,80.9495351925631,169486.98,3360,1014.89209580838,0,0
"4541","1","M","1","1","NO","No","Not_Churn",24,0.0444444444444444,0.311111111111111,1.33333333333333,16.2222222222222,1.6,15,13,5,10,0.0277777777777778,0.194444444444444,0.833333333333333,10.1388888888889,21,3,1.4,93,0
"4542","2","M","2","1","Yes","Yes","Churn",11592,112.543689320388,787.805825242718,3376.31067961165,41078.4466019417,362.25,32,29,2,30,0.310679611650485,2.1747572815534,9.32038834951456,113.398058252427,12976.6,1288,405.51875,653,0
"4543","3","M","3","0","NO","No","Churn",10200,1457.14285714286,10200,43714.2857142857,531857.142857143,784.615384615385,13,9,0,13,1.85714285714286,13,55.7142857142857,677.857142857143,10200,2500,784.615384615385,748,0
"4544","1","M","1","1","NO","No","Churn",3,3,3,3,3,1.5,2,0,2,0,2,2,2,2,2,2,1,403,0
"4545","1","M","1","1","NO","No","Churn",1051,47.7727272727273,334.409090909091,1433.18181818182,17437.0454545455,262.75,4,4,2,2,0.181818181818182,1.27272727272727,5.45454545454546,66.3636363636364,1051,1051,262.75,733,0
"4546","1","M","1","1","NO","No","Not_Churn",100.5,0.132936507936508,0.930555555555556,3.98809523809524,48.5218253968254,3.86538461538462,26,18,25,1,0.0343915343915344,0.240740740740741,1.03174603174603,12.5529100529101,0,0,0,0,0
"4547","1","M","1","1","NO","No","Churn",5,5,5,5,5,5,1,1,0,1,1,1,1,1,0,0,0,756,0
"4548","1","M","1","1","NO","No","Churn",100,100,700,3000,36500,50,2,2,0,2,2,14,60,730,100,100,50,539,0
"4549","2","M","2","1","Yes","Yes","Churn",26880,433.548387096774,3034.83870967742,13006.4516129032,158245.161290323,1280,21,17,1,20,0.338709677419355,2.37096774193548,10.1612903225806,123.629032258065,37716,10080,1796,482,0
"4550","1","M","1","1","NO","No","Churn",137,0.469178082191781,3.28424657534247,14.0753424657534,171.25,15.2222222222222,9,7,1,8,0.0308219178082192,0.215753424657534,0.924657534246575,11.25,135,101,15,463,0
"4551","1","M","1","1","NO","No","Churn",100,9.09090909090909,63.6363636363636,272.727272727273,3318.18181818182,33.3333333333333,3,2,0,3,0.272727272727273,1.90909090909091,8.18181818181818,99.5454545454545,100,50,33.3333333333333,563,0
"4552","1","F","1","1","NO","No","Churn",4,0.125,0.875,3.75,45.625,2,2,2,0,2,0.0625,0.4375,1.875,22.8125,4,4,2,723,0
"4553","2","M","2","1","NO","No","Churn",918,91.8,642.6,2754,33507,131.142857142857,7,4,0,7,0.7,4.9,21,255.5,918,306,131.142857142857,745,0
"4554","1","M","1","1","NO","No","Churn",31,0.303921568627451,2.12745098039216,9.11764705882353,110.93137254902,5.16666666666667,6,5,2,4,0.0588235294117647,0.411764705882353,1.76470588235294,21.4705882352941,30,20,5,574,0
"4555","1","M","1","1","NO","No","Churn",3,3,3,3,3,3,1,1,0,1,1,1,1,1,0,0,0,755,0
"4556","3","F","3","1","Yes","Yes","Churn",23535.28,79.243367003367,554.703569023569,2377.30101010101,28923.828956229,1238.69894736842,19,16,8,11,0.063973063973064,0.447811447811448,1.91919191919192,23.3501683501683,29447.78,5973.24,1549.88315789474,458,0
"4557","2","M","2","1","Yes","Yes","Churn",3354,108.193548387097,757.354838709677,3245.8064516129,39490.6451612903,419.25,8,8,5,3,0.258064516129032,1.80645161290323,7.74193548387097,94.1935483870968,6852.05,3304,856.50625,524,0
"4558","1","M","1","1","NO","No","Churn",50,50,350,1500,18250,25,2,2,2,0,2,14,60,730,50,50,25,554,0
"4559","4","M","4","1","Yes","Yes","Churn",232798.4,1272.12240437158,8904.85683060109,38163.6721311475,464324.677595628,2503.20860215054,93,86,19,74,0.508196721311475,3.55737704918033,15.2459016393443,185.491803278689,247848.4,14056,2665.03655913978,566,0
"4560","2","M","2","1","NO","No","Not_Churn",19.43,0.0257692307692308,0.180384615384615,0.773076923076923,9.40576923076923,0.346964285714286,56,40,50,6,0.0742705570291777,0.519893899204244,2.22811671087533,27.1087533156499,9.25,7,0.165178571428571,0,10.18
"4561","1","F","1","1","NO","No","Churn",100,2.56410256410256,17.9487179487179,76.9230769230769,935.897435897436,50,2,1,1,1,0.0512820512820513,0.358974358974359,1.53846153846154,18.7179487179487,100,100,50,524,0
"4562","2","M","2","0","NO","No","Not_Churn",27035.15,35.9988681757657,251.99207723036,1079.96604527297,13139.5868841545,659.393902439024,41,30,22,19,0.0545938748335553,0.382157123834887,1.63781624500666,19.9267643142477,27005.24,5000,658.664390243902,0,0
"4563","2","M","2","1","Yes","Yes","Churn",1072,71.4666666666667,500.266666666667,2144,26085.3333333333,178.666666666667,6,0,0,6,0.4,2.8,12,146,2197.6,1072,366.266666666667,542,0
"4564","1","M","1","1","NO","No","Churn",300,75,525,2250,27375,150,2,2,0,2,0.5,3.5,15,182.5,300,300,150,744,0
"4565","2","M","2","1","NO","No","Not_Churn",753,94.125,658.875,2823.75,34355.625,34.2272727272727,22,22,16,6,2.75,19.25,82.5,1003.75,750,150,34.0909090909091,26,0
"4566","1","F","1","1","NO","No","Churn",20,20,20,20,20,20,1,1,0,1,1,1,1,1,0,0,0,573,0
"4567","1","M","1","1","NO","No","Churn",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,714,0
"4568","2","M","2","1","NO","No","Not_Churn",1500,1500,1500,1500,1500,250,6,6,6,0,6,6,6,6,1500,500,250,244,0
"4569","2","M","2","1","Yes","Yes","Not_Churn",36860.25,141.770192307692,992.391346153846,4253.10576923077,51746.1201923077,877.625,42,29,18,24,0.161538461538462,1.13076923076923,4.84615384615385,58.9615384615385,39009.83,3416,928.805476190476,286,0
"4570","1","M","1","1","NO","No","Churn",5,5,5,5,5,5,1,1,0,1,1,1,1,1,0,0,0,692,0
"4571","2","M","2","1","NO","No","Not_Churn",2248.28,2.9857636122178,20.9003452855246,89.5729083665339,1089.8037184595,38.1064406779661,59,38,26,33,0.0783532536520584,0.548472775564409,2.35059760956175,28.5989375830013,2246.01,500,38.0679661016949,0,2.27
"4572","2","F","2","1","NO","No","Not_Churn",1158.04,1.61062586926286,11.2743810848401,48.318776077886,587.878442280946,15.4405333333333,75,60,62,13,0.104311543810848,0.730180806675939,3.12934631432545,38.0737134909597,842.65,300,11.2353333333333,0,165.01
"4573","2","M","2","1","NO","No","Churn",310.06,4.42942857142857,31.006,132.882857142857,1616.74142857143,15.503,20,11,4,16,0.285714285714286,2,8.57142857142857,104.285714285714,310,100,15.5,683,0
"4574","2","M","2","1","NO","No","Not_Churn",1638.02,58.5007142857143,409.505,1755.02142857143,21352.7607142857,102.37625,16,16,1,15,0.571428571428571,4,17.1428571428571,208.571428571429,1638,546,102.375,75,0.02
"4575","1","M","1","1","NO","No","Churn",1069,5.48205128205128,38.374358974359,164.461538461538,2000.94871794872,152.714285714286,7,5,0,7,0.0358974358974359,0.251282051282051,1.07692307692308,13.1025641025641,1064,1050,152,440,0
"4576","4","M","4","1","No","Yes","Not_Churn",239740.28,320.937456492637,2246.56219544846,9628.12369477912,117142.171619813,1587.68397350993,151,85,36,115,0.202141900937082,1.41499330655957,6.06425702811245,73.7817938420348,245040.28,6514.5,1622.78331125828,5,0
"4577","2","M","2","1","NO","No","Churn",900,450,3150,13500,164250,150,6,3,0,6,3,21,90,1095,900,300,150,744,0
"4578","1","M","1","1","NO","No","Churn",100,5.55555555555556,38.8888888888889,166.666666666667,2027.77777777778,50,2,2,0,2,0.111111111111111,0.777777777777778,3.33333333333333,40.5555555555556,100,100,50,541,0
"4579","1","M","1","1","NO","No","Churn",105,4.375,30.625,131.25,1596.875,26.25,4,3,1,3,0.166666666666667,1.16666666666667,5,60.8333333333333,105,90,26.25,728,0
"4580","1","M","1","1","NO","No","Churn",7,0.875,6.125,26.25,319.375,3.5,2,1,0,2,0.25,1.75,7.5,91.25,7,7,3.5,445,0
"4581","3","M","3","1","Yes","Yes","Not_Churn",33514.66,60.4957761732852,423.470433212996,1814.87328519856,22080.9583032491,265.989365079365,126,97,24,102,0.227436823104693,1.59205776173285,6.8231046931408,83.014440433213,34553.86,1079,274.236984126984,3,0
"4582","1","M","1","1","NO","No","Churn",200,200,200,200,200,66.6666666666667,3,0,0,3,3,3,3,3,200,100,66.6666666666667,556,0
"4583","2","M","2","1","NO","No","Not_Churn",44.11,0.066631419939577,0.466419939577039,1.99894259818731,24.3204682779456,1.47033333333333,30,17,13,17,0.0453172205438066,0.317220543806647,1.3595166163142,16.5407854984894,39,8,1.3,63,0.11
"4584","2","M","2","1","NO","No","Not_Churn",8.27,0.0205721393034826,0.144004975124378,0.617164179104478,7.50883084577114,0.486470588235294,17,10,17,0,0.0422885572139304,0.296019900497512,1.26865671641791,15.4353233830846,4,4,0.235294117647059,0,4.27
"4585","3","M","3","0","NO","No","Not_Churn",44508.88,60.0659649122807,420.461754385965,1801.97894736842,21924.0771929825,542.791219512195,82,70,37,45,0.110661268556005,0.774628879892038,3.31983805668016,40.391363022942,44292.44,11000,540.151707317073,0,216.06
"4586","1","M","1","1","NO","No","Churn",33,0.434210526315789,3.03947368421053,13.0263157894737,158.486842105263,8.25,4,0,3,1,0.0526315789473684,0.368421052631579,1.57894736842105,19.2105263157895,30,20,7.5,676,0
"4587","1","M","1","1","NO","No","Not_Churn",7,7,7,7,7,7,1,1,0,1,1,1,1,1,0,0,0,148,0
"4588","1","M","1","1","NO","No","Churn",3075.33,20.5022,143.5154,615.066,7483.303,123.0132,25,15,16,9,0.166666666666667,1.16666666666667,5,60.8333333333333,3060.18,3060,122.4072,602,0
"4589","1","M","1","1","NO","No","Not_Churn",823,2.35816618911175,16.5071633237822,70.7449856733524,860.730659025788,117.571428571429,7,2,1,6,0.0200573065902579,0.140401146131805,0.601719197707736,7.32091690544413,823,750,117.571428571429,199,0
"4590","2","M","2","1","NO","No","Churn",1869,24.2727272727273,169.909090909091,728.181818181818,8859.54545454545,124.6,15,5,0,15,0.194805194805195,1.36363636363636,5.84415584415584,71.1038961038961,1869,420,124.6,467,0
"4591","2","M","2","1","NO","No","Not_Churn",150.24,0.20032,1.40224,6.0096,73.1168,5.18068965517241,29,22,24,5,0.0386666666666667,0.270666666666667,1.16,14.1133333333333,100,50,3.44827586206897,0,0
"4592","1","M","1","1","NO","No","Churn",104,17.3333333333333,121.333333333333,520,6326.66666666667,52,2,1,0,2,0.333333333333333,2.33333333333333,10,121.666666666667,104,104,52,689,0
"4593","1","M","1","1","NO","No","Churn",146,0.772486772486772,5.40740740740741,23.1746031746032,281.957671957672,9.73333333333333,15,12,9,6,0.0793650793650794,0.555555555555556,2.38095238095238,28.968253968254,141,26,9.4,541,0
"4594","1","M","1","1","NO","No","Not_Churn",49.24,0.0655659121171771,0.45896138482024,1.96697736351531,23.9315579227696,1.89384615384615,26,19,24,2,0.0346205059920107,0.242343541944075,1.03861517976032,12.6364846870839,10,10,0.384615384615385,0,0
"4595","1","F","1","1","NO","No","Churn",31950.93,394.455925925926,2761.19148148148,11833.6777777778,143976.412962963,1452.315,22,17,10,12,0.271604938271605,1.90123456790123,8.14814814814815,99.1358024691358,31950.14,9600,1452.27909090909,670,0
"4596","1","M","1","1","NO","No","Not_Churn",2129,3.33176838810642,23.3223787167449,99.9530516431925,1216.09546165884,57.5405405405405,37,31,9,28,0.0579029733959311,0.405320813771518,1.73708920187793,21.1345852895149,2127,600,57.4864864864865,104,0
"4597","1","M","1","1","NO","No","Churn",2067,2067,14469,62010,754455,689,3,3,0,3,3,21,90,1095,2067,2067,689,750,0
"4598","3","M","3","1","Yes","Yes","Not_Churn",470202.2,801.025894378194,5607.18126064736,24030.7768313458,292374.451448041,2798.82261904762,168,143,25,143,0.286201022146508,2.00340715502555,8.58603066439523,104.463373083475,481495.08,11292.88,2866.04214285714,160,0
"4599","1","M","1","1","NO","No","Not_Churn",40,0.317460317460317,2.22222222222222,9.52380952380952,115.873015873016,13.3333333333333,3,3,2,1,0.0238095238095238,0.166666666666667,0.714285714285714,8.69047619047619,20,20,6.66666666666667,126,0
"4600","2","M","2","0","NO","No","Churn",1503.7,44.2264705882353,309.585294117647,1326.79411764706,16142.6617647059,187.9625,8,6,3,5,0.235294117647059,1.64705882352941,7.05882352941176,85.8823529411765,1500.55,500,187.56875,706,0
"4601","1","M","1","1","NO","No","Churn",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,467,0
"4602","2","M","2","1","NO","No","Not_Churn",490.69,2.82005747126437,19.7404022988506,84.601724137931,1029.32097701149,20.4454166666667,24,17,15,9,0.137931034482759,0.96551724137931,4.13793103448276,50.3448275862069,470.12,100,19.5883333333333,0,20.57
"4603","1","F","1","1","NO","No","Churn",100,100,100,100,100,50,2,2,0,2,2,2,2,2,100,100,50,544,0
"4604","2","M","2","1","NO","No","Not_Churn",10.02,0.527368421052632,3.69157894736842,15.8210526315789,192.489473684211,2.505,4,4,1,3,0.210526315789474,1.47368421052632,6.31578947368421,76.8421052631579,5,5,1.25,0,5.02
"4605","2","M","2","1","NO","No","Not_Churn",10.54,0.0193040293040293,0.135128205128205,0.579120879120879,7.04597069597069,0.501904761904762,21,16,18,3,0.0384615384615385,0.269230769230769,1.15384615384615,14.0384615384615,5,5,0.238095238095238,0,5.54
"4606","2","M","2","1","No","Yes","Not_Churn",3586.01,4.77498002663116,33.4248601864181,143.249400798935,1742.86770972037,71.7202,50,40,36,14,0.066577896138482,0.466045272969374,1.99733688415446,24.3009320905459,3249.38,1072,64.9876,0,0
"4607","1","M","1","1","NO","No","Churn",100,100,100,100,100,50,2,2,0,2,2,2,2,2,100,100,50,684,0
"4608","1","M","1","1","NO","No","Not_Churn",5,5,5,5,5,5,1,1,0,1,1,1,1,1,0,0,0,348,0
"4609","1","M","1","1","NO","No","Churn",560,280,1960,8400,102200,280,2,1,1,1,1,7,30,365,550,550,275,393,0
"4610","2","M","2","1","Yes","Yes","Churn",107.2,7.14666666666667,50.0266666666667,214.4,2608.53333333333,17.8666666666667,6,1,0,6,0.4,2.8,12,146,219.76,107.2,36.6266666666667,695,0
"4611","1","M","1","1","NO","No","Churn",1830,305,2135,9150,111325,457.5,4,2,0,4,0.666666666666667,4.66666666666667,20,243.333333333333,1830,1630,457.5,558,0
"4612","2","M","2","1","NO","No","Not_Churn",15.07,0.0201201602136182,0.140841121495327,0.603604806408545,7.34385847797063,0.289807692307692,52,37,49,3,0.0694259012016021,0.485981308411215,2.08277703604806,25.3404539385848,7.24,7,0.139230769230769,0,7.83
"4613","1","M","1","1","NO","No","Churn",3,3,3,3,3,3,1,1,0,1,1,1,1,1,0,0,0,750,0
"4614","1","M","1","1","NO","No","Churn",200,200,200,200,200,40,5,5,5,0,5,5,5,5,200,100,40,365,0
"4615","1","M","1","1","NO","No","Churn",203,1.06842105263158,7.47894736842105,32.0526315789474,389.973684210526,40.6,5,5,0,5,0.0263157894736842,0.184210526315789,0.789473684210526,9.60526315789474,200,100,40,558,0
"4616","1","F","1","1","NO","No","Not_Churn",9,9,9,9,9,9,1,1,0,1,1,1,1,1,0,0,0,103,0
"4617","1","M","1","1","NO","No","Not_Churn",10,10,10,10,10,5,2,2,0,2,2,2,2,2,10,10,5,348,0
"4618","1","M","1","1","NO","No","Churn",10,0.263157894736842,1.84210526315789,7.89473684210526,96.0526315789474,5,2,2,1,1,0.0526315789473684,0.368421052631579,1.57894736842105,19.2105263157895,10,10,5,552,0
"4619","2","M","2","1","NO","No","Not_Churn",539.82,0.71976,5.03832,21.5928,262.7124,8.997,60,46,48,12,0.08,0.56,2.4,29.2,256.67,150,4.27783333333333,0,283.15
"4620","2","M","2","1","NO","No","Not_Churn",150,18.75,131.25,562.5,6843.75,10,15,3,3,12,1.875,13.125,56.25,684.375,150,50,10,214,0
"4621","1","M","1","1","NO","No","Churn",8,0.0888888888888889,0.622222222222222,2.66666666666667,32.4444444444444,4,2,2,0,2,0.0222222222222222,0.155555555555556,0.666666666666667,8.11111111111111,8,8,4,660,0
